instance_idx,loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,risk_probability,actual_target
106,-0.25316731586209085,0.80159569985955,-0.6699667187485197,-1.6876244281650727,-0.9639502083316815,0.5218590347597042,1.3839198733725324,-0.14366378150052905,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18890037,0
107,-0.7656682658343477,-0.7344159315515938,-0.6699667187485197,1.1832805171438512,-1.1265928162029917,-0.644045868635524,-0.6851836227365093,0.6439438730887471,2.274200426158888,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1501643,0
108,0.5621751045483178,0.024554521616265527,-0.6699667187485197,0.9656474003220459,-0.15073716897513073,-0.644045868635524,1.3839198733725324,1.1082178589518987,-0.35007885627693935,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12062822,0
109,-0.6025997817522659,0.7654542497086996,-0.6699667187485197,1.4773167494456523,-0.15073716897513073,-0.644045868635524,1.0390692906876922,1.2242863554176873,-0.35007885627693935,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15823641,0
110,0.14868001991161053,0.9280907753875266,-0.6699667187485197,-0.9884201592269315,2.614187164837142,-0.644045868635524,0.6942187080028519,-1.482596794302298,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14035127,0
111,-0.3696448044921492,-0.37300143004308933,-0.6699667187485197,-1.3912729499396355,-0.6386649925890613,-0.644045868635524,-0.16790774870924885,1.008730576266938,-0.35007885627693935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16252376,0
112,-0.9520322476424411,0.20526177237051774,-0.6699667187485197,-0.5195828596905953,0.6624758703814201,-0.644045868635524,0.004517542633171293,-0.9810150774322856,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14249887,0
113,-0.3696448044921492,-0.30071852974138846,1.4926114566824664,1.688004128496549,0.8251184782527303,-0.644045868635524,2.9357474954543137,-0.7737499051719496,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6129572,0
114,1.8754587888522258,-0.29016522629734015,-0.6699667187485197,-1.1666940953469211,2.1262593412232116,-0.644045868635524,-1.0300342054213496,-0.3840913813225184,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13425106,0
115,1.0164373102055453,0.20526177237051774,1.4926114566824664,1.0663605980002215,0.9877610861240405,-0.644045868635524,0.866643999345272,0.15479806655435457,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.48704773,0
116,-1.0102709919574702,1.8496977542342128,-0.6699667187485197,-1.135438275377832,1.1504036939953506,-0.644045868635524,-0.5127583313940892,-0.41310850543896555,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.13103181,0
117,2.3093374339991937,1.108798026141779,1.4926114566824664,-0.056533674963349455,-0.6386649925890613,0.5218590347597042,0.5217934166604318,1.4481327414588496,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5342191,0
118,0.5621751045483178,0.44018119835104563,-0.6699667187485197,-1.5255572135105366,3.102114988451073,0.5218590347597042,1.901195747399793,-1.6857166631174272,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11947904,0
119,-0.6025997817522659,0.11490814699339164,-0.6699667187485197,-0.5242133515378676,0.011905438896179432,0.5218590347597042,0.004517542633171293,-0.9188355257541848,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13870794,0
120,-0.09009883178000913,-0.7695454210982204,1.4926114566824664,0.33474288613117353,-0.8013076004603714,0.5218590347597042,-1.0300342054213496,0.6605250868695737,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6349359,1
121,0.7951300818084345,-0.1561527291379867,1.4926114566824664,-0.42350015385969175,0.49983326251010995,-0.644045868635524,-0.34033304005166903,0.5071488593969251,-0.35007885627693935,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5759494,0
122,-0.3696448044921492,-0.6802037563253182,-0.6699667187485197,0.6519315776693367,0.8251184782527303,-0.644045868635524,-0.8576089140789295,0.8512090453490829,-0.35007885627693935,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.18445225,0
123,-0.3696448044921492,-0.37300143004308933,-0.6699667187485197,2.130216099911069,2.1262593412232116,-0.644045868635524,1.2114945820301124,-1.4908874011927116,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1680789,0
124,-1.4878286953407096,-1.0596889829092477,-0.6699667187485197,-1.3750662284741817,0.8251184782527303,-0.644045868635524,-1.8921606621334504,1.3237736381026481,-0.35007885627693935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15730822,0
125,-0.13668982723203246,-0.24831342702265533,-0.6699667187485197,-0.1340944134051629,0.1745480467674896,-0.644045868635524,-0.6851836227365093,0.62736265930792,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14897764,0
126,1.9599049681090184,-0.19229417928883713,1.4926114566824664,0.6623501843256997,1.9636167333519015,0.5218590347597042,1.0390692906876922,-0.6576814087061617,-0.35007885627693935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4585687,1
127,-0.3696448044921492,-0.12001127898713625,-0.6699667187485197,-1.699200657783254,0.1745480467674896,-0.644045868635524,-0.16790774870924885,-0.9063996154185646,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14229508,0
128,-1.4412376998886862,-0.5175672306464911,-0.6699667187485197,0.6264638725093383,-0.6386649925890613,-0.644045868635524,-1.2024594967637698,0.6190720524175065,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15130715,0
129,-0.8355547590123827,-0.6079208560236172,-0.6699667187485197,-1.275510653757824,-0.8013076004603714,2.8536688415501605,-0.16790774870924885,-0.4421256295554124,-0.35007885627693935,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19383486,0
130,-1.1849872249025577,-0.5537086807973416,-0.6699667187485197,-0.5381048270796849,0.011905438896179432,1.6877639381549323,-0.5127583313940892,1.0004399693765245,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1617671,0
131,-0.020212338601974106,-0.30071852974138846,-0.6699667187485197,0.8082106775147824,-0.15073716897513073,-0.644045868635524,0.17694283397559143,0.1796698872255949,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15600568,0
132,1.7269499908489014,-0.33685997989223887,1.4926114566824664,0.9170272359256848,1.1504036939953506,-0.644045868635524,-0.8576089140789295,0.9880040590409044,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.48177138,0
133,-1.2344901575703326,-0.8428402820041451,-0.6699667187485197,0.0464947686384628,-0.9639502083316815,1.6877639381549323,-0.6851836227365093,-1.4452890632954376,2.274200426158888,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.15723494,0
134,-0.36090899284489486,0.25947394759679343,1.4926114566824664,0.5952080525402493,-1.1265928162029917,-0.644045868635524,-0.16790774870924885,1.2367222657533072,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.65292484,1
135,-0.7773160146973535,-0.8789817321549955,-0.6699667187485197,1.8824847860819922,0.011905438896179432,-0.644045868635524,0.17694283397559143,0.6190720524175065,-0.35007885627693935,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1974069,0
136,-1.1849872249025577,-0.6621330312498929,-0.6699667187485197,-0.33783605468515127,-0.3133797768464409,-0.644045868635524,-0.34033304005166903,-1.175844339357001,2.274200426158888,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1384185,0
137,-0.6025997817522659,-0.2465063545151128,-0.6699667187485197,-0.27532441474697317,-0.8013076004603714,-0.644045868635524,-0.5127583313940892,1.1703974106299995,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17666794,0
138,-1.3597034578476455,-0.7072375610381543,-0.6699667187485197,-0.6689162217651319,-0.6386649925890613,-0.644045868635524,-1.3748847881061899,0.8843714729107365,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.21799217,0
139,-0.3696448044921492,-0.6621330312498929,-0.6699667187485197,-0.52884384338514,-0.4760223847177511,-0.644045868635524,-1.0300342054213496,0.7392858523285015,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16426021,0
140,1.0280850590685513,0.011778518987939898,1.4926114566824664,-0.8182495838396686,-0.15073716897513073,-0.644045868635524,-0.16790774870924885,0.7061234247668479,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.483121,1
141,0.329220127288201,0.6028177240298727,1.4926114566824664,-0.6758619595360407,1.6383315176092812,0.5218590347597042,0.17694283397559143,-1.7230243941242873,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.480945,0
142,-1.534419690792733,-0.7705573817024443,-0.6699667187485197,0.09164206414936933,0.8251184782527303,-0.644045868635524,-0.6851836227365093,-1.0058868981035258,2.274200426158888,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1510996,0
143,-0.31140606017712,-0.6811072925790894,-0.6699667187485197,0.5952080525402493,-1.1265928162029917,1.6877639381549323,-0.16790774870924885,0.5237300731777521,-0.35007885627693935,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.20765854,0
144,0.09626515002808426,-0.5898501309481919,-0.6699667187485197,0.30001419727663003,-0.3133797768464409,1.6877639381549323,0.5217934166604318,0.8139013143422222,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1870322,0
145,0.09626515002808426,-0.5537086807973416,1.4926114566824664,-1.0821876191341988,1.1504036939953506,-0.644045868635524,0.6942187080028519,-0.4877239674526863,-0.35007885627693935,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.53409064,0
146,1.9599049681090184,0.09864449442550893,-0.6699667187485197,0.22824157364390682,-0.15073716897513073,2.8536688415501605,-0.34033304005166903,-0.3550742572060716,-0.35007885627693935,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.19873062,0
147,-0.9520322476424411,-0.6621330312498929,-0.6699667187485197,1.5606656026965564,0.011905438896179432,0.5218590347597042,0.3493681253180116,-0.259732277966317,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16359027,0
148,-0.22987181813607918,0.11490814699339164,-0.6699667187485197,0.7896887101256925,-1.1265928162029917,-0.644045868635524,-0.5127583313940892,0.4864223421708915,2.274200426158888,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13316365,0
149,0.6786525931783761,1.0184444007646527,-0.6699667187485197,0.15299608112572954,-0.15073716897513073,-0.644045868635524,-0.5127583313940892,0.755867066109328,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12326795,0
150,0.6786525931783761,-0.5175672306464911,1.4926114566824664,0.20161624552209012,-0.4760223847177511,0.5218590347597042,0.5217934166604318,-0.37994607787731166,-0.35007885627693935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6129344,1
151,0.5621751045483178,0.38605937675014707,-0.6699667187485197,1.8211307691056322,2.1262593412232116,-0.644045868635524,1.901195747399793,-1.2380238910351018,-0.35007885627693935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14360121,0
152,2.076382456739077,1.6509197784045355,-0.6699667187485197,-0.5832521225905914,1.3130463018666607,0.5218590347597042,-0.16790774870924885,-0.885673098192531,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14674522,0
153,-0.48612229312220756,-0.020622291072297523,-0.6699667187485197,-0.932854257059662,1.3130463018666607,1.6877639381549323,-0.16790774870924885,0.5361659835133722,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13821131,0
154,-0.7190772703823243,0.38596902312476994,-0.6699667187485197,-0.9247508963269353,-0.4760223847177511,4.019573744945388,-0.6851836227365093,0.06774669420501347,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16284633,0
155,-0.42497161159142693,1.108798026141779,-0.6699667187485197,-1.204895653086919,-0.15073716897513073,-0.644045868635524,-0.5127583313940892,-1.528195132199572,-0.35007885627693935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15960442,0
156,0.8533688261234637,-0.5175672306464911,1.4926114566824664,1.582660438971101,0.1745480467674896,0.5218590347597042,0.17694283397559143,0.3579179353694836,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6087237,0
157,-0.6025997817522659,-0.4091428801939398,-0.6699667187485197,-0.36561900576878603,0.33719065463879977,-0.644045868635524,-0.16790774870924885,-0.9022543119733578,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14928164,0
158,-0.7190772703823243,-0.6982744814007433,-0.6699667187485197,-0.4964304004542328,-0.8013076004603714,0.5218590347597042,-0.5127583313940892,1.6139448792671183,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17320032,0
159,1.9599049681090184,0.9280907753875266,-0.6699667187485197,-1.3634899988560005,-1.1265928162029917,-0.644045868635524,-0.16790774870924885,-0.1353731746101155,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21770938,0
160,1.013525372989794,-0.2465063545151128,1.4926114566824664,0.21203485217845314,0.1745480467674896,-0.644045868635524,0.6942187080028519,1.3652266725547153,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.58097523,1
161,-0.8355547590123827,-0.427213605269365,-0.6699667187485197,0.00366271905119245,1.475688909737971,-0.644045868635524,-0.8576089140789295,-0.5747753398020274,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14276116,0
162,-0.3696448044921492,-0.9512646324566965,1.4926114566824664,-0.07852851123789337,0.33719065463879977,-0.644045868635524,-1.2024594967637698,0.44082400427361784,-0.35007885627693935,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6028343,1
163,-0.026036213033477022,-0.6530976687121802,1.4926114566824664,-1.3530713921996376,1.9636167333519015,0.5218590347597042,-0.34033304005166903,-1.6318277183297398,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38573474,0
164,-1.1849872249025577,-0.6982744814007433,-0.6699667187485197,0.8545155959875068,-0.4760223847177511,-0.644045868635524,0.17694283397559143,1.6139448792671183,-0.35007885627693935,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16742027,0
165,-0.020212338601974106,-0.33685997989223887,-0.6699667187485197,-0.7916242557178521,2.451544556965832,-0.644045868635524,-0.8576089140789295,-0.960288560206252,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1396955,0
166,-0.8355547590123827,-0.33685997989223887,-0.6699667187485197,0.7804277264311473,-0.6386649925890613,-0.644045868635524,-0.34033304005166903,0.9465510245888372,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14851181,0
167,-0.6025997817522659,-0.8247695569287199,-0.6699667187485197,1.618546750787462,2.7768297727084525,-0.644045868635524,-0.6851836227365093,-1.1924255531378278,-0.35007885627693935,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1899601,0
168,-0.6025997817522659,0.38596902312476994,-0.6699667187485197,-0.15377400375607106,-0.4760223847177511,-0.644045868635524,1.5563451647149527,-0.3384930434252445,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13601242,0
169,0.6786525931783761,-0.427213605269365,1.4926114566824664,0.9355492033147746,0.011905438896179432,-0.644045868635524,0.17694283397559143,1.3859531897807489,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.63212925,0
170,0.329220127288201,0.8558078750858257,-0.6699667187485197,1.2434769111583932,0.011905438896179432,0.5218590347597042,2.246046330084633,0.6480891765339536,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14866504,0
171,-1.0685097362724993,-0.6621330312498929,-0.6699667187485197,-0.047272691268804325,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,1.589073058595878,-0.35007885627693935,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.19385567,0
172,-1.1849872249025577,-0.5175672306464911,-0.6699667187485197,0.2710736232311772,1.475688909737971,1.6877639381549323,0.004517542633171293,-1.1261006980145205,-0.35007885627693935,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17948411,0
173,1.4939950135887847,0.20526177237051774,-0.6699667187485197,1.8419679824183581,-0.6386649925890613,0.5218590347597042,2.246046330084633,-0.015159374699120825,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19672354,0
174,-0.6025997817522659,-0.5175672306464911,1.4926114566824664,1.0270014172984057,-0.6386649925890613,0.5218590347597042,-1.0300342054213496,1.3610813691095087,-0.35007885627693935,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.62641215,1
175,0.329220127288201,0.29561539774764384,1.4926114566824664,-0.46748982640877995,-0.4760223847177511,0.5218590347597042,0.6942187080028519,-0.9561432567610452,2.274200426158888,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46642506,0
176,-0.3696448044921492,-0.8247695569287199,1.4926114566824664,2.0480248696219827,-0.3133797768464409,1.6877639381549323,0.866643999345272,0.279157169910556,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6244466,0
177,0.09626515002808426,0.638959174180723,-0.6699667187485197,-0.24985670958697437,-0.15073716897513073,-0.644045868635524,-0.34033304005166903,0.6936875144312272,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16956039,0
178,1.4939950135887847,-0.2515842282613073,1.4926114566824664,-1.5961722141814416,3.7526854199363133,-0.644045868635524,-1.2024594967637698,-2.21217020065868,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32877925,0
179,-0.020212338601974106,0.20526177237051774,-0.6699667187485197,-0.5022185152633235,-0.15073716897513073,-0.644045868635524,-0.34033304005166903,1.431551527678023,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15888403,0
180,-0.8355547590123827,-0.33685997989223887,-0.6699667187485197,-1.7455055762559786,2.7768297727084525,0.5218590347597042,0.6942187080028519,-1.673280752781807,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.124806926,0
181,1.3076310317806914,-0.047728378685435356,1.4926114566824664,1.2550531407765744,0.1745480467674896,0.5218590347597042,2.073621038742213,-0.8359294568500504,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.62499857,1
182,0.5621751045483178,0.8377371500104005,-0.6699667187485197,0.663507807287518,-0.3133797768464409,1.6877639381549323,-0.16790774870924885,1.8875349066507616,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14549847,0
183,-1.5926584351077622,-0.4091428801939398,-0.6699667187485197,0.06848960491300712,-1.1265928162029917,0.5218590347597042,1.3839198733725324,0.27501186646534925,-0.35007885627693935,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19710355,0
184,-1.4179422021626746,-0.20132954182654975,-0.6699667187485197,1.5340402745747401,0.6624758703814201,-0.644045868635524,-0.34033304005166903,1.4854404724657102,-0.35007885627693935,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14102812,0
185,-0.3696448044921492,0.20526177237051774,-0.6699667187485197,0.535011658525707,-0.9639502083316815,-0.644045868635524,-0.34033304005166903,1.1455255899587595,2.274200426158888,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17177169,0
186,-1.0685097362724993,-0.9693353575321216,-0.6699667187485197,0.6831873976384257,0.33719065463879977,0.5218590347597042,-1.0300342054213496,-0.3384930434252445,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17620985,0
187,0.09626515002808426,-0.4091428801939398,1.4926114566824664,1.0663605980002215,-0.8013076004603714,0.5218590347597042,0.3493681253180116,-0.052467105705981204,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.63729423,1
188,-0.6025997817522659,-0.6259915810990424,1.4926114566824664,-0.40845105535605614,-1.1265928162029917,0.5218590347597042,-0.6851836227365093,0.4035162732667575,2.274200426158888,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5957038,0
189,0.8184255795344462,0.20526177237051774,-0.6699667187485197,0.44240182158025815,-0.6386649925890613,0.5218590347597042,1.2114945820301124,-0.6784079259321952,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19375874,0
190,0.09626515002808426,0.5124640986527466,1.4926114566824664,1.8165002772583598,-0.15073716897513073,-0.644045868635524,0.6942187080028519,1.7673211067397667,-0.35007885627693935,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5868837,1
191,1.7269499908489014,0.0878020593802538,-0.6699667187485197,0.2050891144075446,-0.8013076004603714,-0.644045868635524,1.0390692906876922,-0.09806544360325513,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19864199,0
192,0.46899311364427104,0.7112420744824239,-0.6699667187485197,-0.03685408461244131,0.6624758703814201,0.5218590347597042,4.660000408878515,0.27501186646534925,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12833926,0
193,-1.0102709919574702,-0.2465063545151128,-0.6699667187485197,-0.5369472041178668,-0.6386649925890613,1.6877639381549323,-0.8576089140789295,1.1994145347464467,2.274200426158888,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14618337,0
194,-1.301464713532616,0.20526177237051774,-0.6699667187485197,-0.4941151545305967,3.590042812065003,-0.644045868635524,0.5217934166604318,-2.025631545624378,-0.35007885627693935,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14576916,0
195,1.7269499908489014,0.29561539774764384,1.4926114566824664,0.37989018164207966,0.49983326251010995,0.5218590347597042,0.6942187080028519,-1.0639211463364198,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5345408,1
196,0.09626515002808426,0.24140322252136817,-0.6699667187485197,-0.5161099908051408,1.475688909737971,-0.644045868635524,1.2114945820301124,-1.6525542355557734,2.274200426158888,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.22103414,0
