loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,y_not_paid,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation
13200.0,30000.0,60.0,32.48,682.0,0.0,13.0,66.6,0.0,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22800.0,48000.0,60.0,18.08,672.0,0.0,11.0,73.5,0.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21750.0,51825.0,60.0,13.67,677.0,0.0,3.0,42.4,0.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000.0,20000.0,36.0,14.17,672.0,0.0,3.0,60.4,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,48000.0,60.0,24.1,777.0,1.0,27.0,7.7,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,65000.0,36.0,24.26,682.0,1.0,15.0,45.5,0.0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,83000.0,36.0,24.73,692.0,0.0,15.0,61.4,0.0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,77500.0,60.0,25.59,682.0,0.0,12.0,85.4,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,72000.0,36.0,26.86,697.0,0.0,10.0,69.4,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12875.0,28000.0,36.0,21.82,692.0,1.0,8.0,66.1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,70000.0,60.0,27.16,692.0,0.0,14.0,49.5,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,58000.0,36.0,37.18,762.0,0.0,19.0,17.4,0.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,80000.0,36.0,11.67,697.0,1.0,14.0,44.2,0.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,50000.0,36.0,19.64,807.0,0.0,11.0,10.8,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8500.0,69000.0,36.0,17.03,712.0,2.0,15.0,30.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,78000.0,36.0,16.01,697.0,0.0,14.0,61.7,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,95000.0,36.0,2.77,682.0,0.0,4.0,91.7,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4800.0,60000.0,36.0,32.4,692.0,0.0,12.0,79.2,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,64000.0,36.0,21.07,692.0,1.0,7.0,96.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,50000.0,36.0,23.19,692.0,1.0,8.0,28.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,40000.0,36.0,15.18,702.0,0.0,9.0,47.2,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7900.0,78000.0,36.0,4.34,782.0,0.0,7.0,15.5,0.0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,84000.0,36.0,18.04,752.0,0.0,4.0,87.2,0.0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,108000.0,36.0,23.02,697.0,0.0,13.0,79.2,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,53400.0,60.0,25.55,677.0,0.0,12.0,49.3,0.0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17000.0,58000.0,36.0,23.15,702.0,0.0,10.0,46.0,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,150176.0,36.0,18.37,667.0,0.0,13.0,70.4,0.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,71000.0,36.0,10.07,712.0,1.0,4.0,89.7,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,72375.0,36.0,17.04,697.0,0.0,8.0,65.0,0.0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,70000.0,36.0,23.81,667.0,0.0,12.0,92.0,1.0,1,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,104000.0,36.0,18.71,662.0,0.0,7.0,32.5,1.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000.0,225000.0,36.0,28.24,702.0,2.0,23.0,71.1,0.0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,53000.0,60.0,19.25,692.0,0.0,7.0,42.7,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,60000.0,60.0,35.64,727.0,1.0,10.0,80.8,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,90000.0,36.0,24.56,752.0,0.0,13.0,27.7,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14500.0,91000.0,60.0,22.17,662.0,0.0,28.0,28.4,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,125000.0,36.0,12.33,752.0,1.0,9.0,38.3,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500.0,55000.0,36.0,26.7,692.0,1.0,25.0,37.9,1.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14500.0,33000.0,60.0,10.62,737.0,0.0,5.0,24.8,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9000.0,47000.0,36.0,8.43,677.0,0.0,12.0,26.7,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,750000.0,36.0,6.16,747.0,2.0,9.0,64.7,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,114000.0,36.0,12.65,702.0,2.0,12.0,62.1,0.0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,205000.0,60.0,20.25,692.0,0.0,11.0,61.2,0.0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,31000.0,36.0,20.05,722.0,0.0,8.0,43.1,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10500.0,55000.0,36.0,10.6,777.0,0.0,4.0,5.6,0.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21000.0,183040.0,36.0,26.85,662.0,3.0,22.0,87.9,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19200.0,78000.0,60.0,31.8,662.0,1.0,16.0,65.3,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,110000.0,36.0,9.48,667.0,1.0,5.0,71.5,1.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,50000.0,36.0,25.13,672.0,2.0,13.0,63.1,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,80000.0,60.0,13.88,702.0,0.0,22.0,22.5,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,105000.0,60.0,38.27,687.0,0.0,21.0,64.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,250000.0,60.0,23.46,732.0,0.0,9.0,93.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,103000.0,36.0,5.6,792.0,1.0,23.0,12.7,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,80000.0,60.0,8.31,687.0,0.0,6.0,77.8,0.0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9800.0,55000.0,36.0,23.94,677.0,0.0,13.0,37.6,1.0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000.0,130000.0,36.0,22.7,682.0,1.0,6.0,48.3,0.0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14000.0,89000.0,60.0,19.28,687.0,0.0,14.0,87.0,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2800.0,62000.0,36.0,27.6,662.0,0.0,11.0,77.4,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6000.0,58000.0,36.0,9.19,727.0,1.0,13.0,14.6,0.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8400.0,51000.0,36.0,10.47,677.0,0.0,8.0,29.5,2.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,58000.0,36.0,29.67,712.0,0.0,12.0,60.8,0.0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4425.0,40000.0,36.0,23.25,682.0,2.0,9.0,75.1,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6700.0,155000.0,36.0,10.57,672.0,1.0,13.0,60.5,1.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,31000.0,36.0,34.8,687.0,1.0,7.0,85.2,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,114000.0,60.0,14.06,747.0,0.0,20.0,33.1,1.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800.0,60000.0,36.0,16.24,687.0,2.0,19.0,80.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15375.0,48000.0,36.0,18.0,667.0,0.0,10.0,82.0,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,57000.0,60.0,22.02,687.0,1.0,9.0,0.5,0.0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28800.0,60000.0,60.0,31.44,702.0,0.0,9.0,85.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18500.0,57000.0,36.0,32.0,722.0,0.0,9.0,36.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,110000.0,60.0,18.72,697.0,1.0,19.0,29.6,0.0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,193000.0,60.0,11.54,667.0,4.0,30.0,33.8,1.0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,65000.0,36.0,7.26,667.0,0.0,3.0,82.3,0.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21000.0,96000.0,36.0,28.68,697.0,1.0,19.0,51.2,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10500.0,60000.0,36.0,32.06,662.0,1.0,9.0,89.6,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,65000.0,60.0,19.83,682.0,0.0,8.0,28.3,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7200.0,69600.0,36.0,14.29,667.0,0.0,6.0,65.1,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,35000.0,36.0,38.1,687.0,1.0,15.0,65.0,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,50000.0,60.0,26.72,717.0,0.0,6.0,99.2,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,62000.0,36.0,38.6,682.0,0.0,18.0,93.0,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,110000.0,36.0,7.19,662.0,0.0,6.0,26.0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13500.0,27000.0,60.0,28.67,677.0,0.0,8.0,57.4,0.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,47034.0,60.0,36.28,662.0,2.0,11.0,95.1,0.0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,59000.0,36.0,32.07,667.0,0.0,20.0,43.8,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,123052.8,36.0,22.58,712.0,2.0,10.0,43.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,110000.0,60.0,8.12,672.0,0.0,5.0,100.2,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25000.0,100000.0,60.0,18.44,702.0,0.0,9.0,88.9,0.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500.0,85000.0,36.0,36.21,692.0,0.0,9.0,96.4,0.0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26975.0,231045.0,36.0,18.63,677.0,0.0,18.0,50.1,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,125000.0,36.0,10.6,717.0,1.0,27.0,41.7,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,48000.0,36.0,33.73,682.0,1.0,14.0,80.8,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,64719.0,60.0,4.99,812.0,0.0,5.0,0.0,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12000.0,47900.0,36.0,13.78,662.0,0.0,15.0,55.6,0.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,110000.0,36.0,12.26,762.0,0.0,6.0,25.8,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,70000.0,60.0,5.98,687.0,1.0,6.0,51.0,0.0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9900.0,31000.0,36.0,13.78,692.0,0.0,5.0,38.5,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,101000.0,36.0,24.75,707.0,0.0,10.0,56.4,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,130000.0,36.0,9.79,782.0,0.0,17.0,19.7,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,36960.0,60.0,17.31,692.0,0.0,7.0,50.0,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,75000.0,36.0,12.16,667.0,0.0,9.0,56.9,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,62000.0,60.0,22.57,682.0,1.0,13.0,46.1,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,90000.0,36.0,32.35,732.0,0.0,14.0,47.3,0.0,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26000.0,105000.0,60.0,15.49,722.0,1.0,23.0,15.9,0.0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,130000.0,36.0,5.95,662.0,0.0,6.0,22.9,3.0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15000.0,95000.0,36.0,9.89,752.0,0.0,7.0,63.0,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,110000.0,36.0,16.24,792.0,1.0,14.0,18.0,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8400.0,21600.0,36.0,19.84,662.0,1.0,13.0,43.2,0.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,80000.0,60.0,19.8,697.0,0.0,10.0,44.6,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,43000.0,60.0,18.48,782.0,1.0,12.0,9.6,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,93000.0,60.0,22.9,667.0,2.0,12.0,24.0,1.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,50000.0,36.0,13.66,697.0,0.0,16.0,33.0,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000.0,72000.0,36.0,35.45,732.0,3.0,17.0,30.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,110000.0,60.0,11.24,687.0,0.0,11.0,56.0,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24350.0,58000.0,60.0,35.92,692.0,1.0,18.0,86.4,0.0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,130000.0,60.0,18.52,697.0,0.0,21.0,73.0,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,30000.0,36.0,17.71,682.0,2.0,36.0,53.0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28800.0,125000.0,36.0,15.71,702.0,1.0,18.0,40.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,50000.0,36.0,13.99,662.0,2.0,5.0,82.3,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,61500.0,36.0,31.8,722.0,0.0,14.0,45.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,50000.0,36.0,28.32,667.0,0.0,12.0,89.7,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,35000.0,60.0,30.97,702.0,1.0,9.0,84.3,0.0,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,75000.0,36.0,17.76,692.0,0.0,10.0,70.4,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,60000.0,36.0,29.24,687.0,1.0,19.0,27.9,1.0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19950.0,95000.0,60.0,11.39,677.0,0.0,14.0,44.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8000.0,40000.0,36.0,17.76,692.0,1.0,10.0,60.4,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7200.0,52800.0,36.0,33.0,672.0,0.0,19.0,83.3,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28775.0,70000.0,60.0,35.32,707.0,0.0,21.0,46.7,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,58000.0,36.0,6.77,687.0,2.0,19.0,14.2,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8400.0,42000.0,36.0,7.43,687.0,0.0,5.0,93.9,0.0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,50000.0,60.0,33.58,677.0,0.0,20.0,70.8,0.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,105000.0,36.0,12.12,727.0,1.0,19.0,39.6,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000.0,45000.0,36.0,37.79,682.0,1.0,13.0,26.0,1.0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,152000.0,36.0,16.88,682.0,0.0,9.0,83.3,0.0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,120000.0,36.0,10.59,727.0,1.0,18.0,31.1,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,102000.0,36.0,20.02,687.0,5.0,19.0,40.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800.0,62000.0,36.0,1.37,667.0,0.0,4.0,95.5,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10500.0,55000.0,60.0,37.64,822.0,0.0,9.0,0.0,0.0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9225.0,21000.0,36.0,27.14,707.0,1.0,4.0,97.6,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,72638.0,36.0,15.88,682.0,0.0,7.0,81.9,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,70000.0,60.0,10.83,667.0,3.0,9.0,21.6,0.0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28000.0,120000.0,36.0,26.51,762.0,0.0,9.0,46.8,0.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,120000.0,36.0,19.59,712.0,0.0,16.0,42.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,175000.0,36.0,13.65,762.0,0.0,18.0,26.1,0.0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,70000.0,36.0,35.28,697.0,0.0,19.0,5.0,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13000.0,63440.0,36.0,24.06,692.0,1.0,8.0,76.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,126000.0,36.0,9.12,697.0,1.0,10.0,55.7,0.0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10800.0,37234.0,60.0,24.53,717.0,1.0,10.0,54.6,0.0,1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9775.0,40000.0,36.0,33.87,712.0,0.0,9.0,32.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,345000.0,60.0,8.51,672.0,1.0,29.0,24.0,1.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,52000.0,60.0,38.93,722.0,0.0,13.0,50.5,0.0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,55000.0,36.0,26.12,662.0,0.0,8.0,57.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,75000.0,36.0,9.64,662.0,0.0,11.0,81.6,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,60000.0,36.0,20.16,677.0,2.0,10.0,49.6,0.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,75299.0,60.0,22.2,702.0,1.0,9.0,49.2,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,180000.0,36.0,14.48,697.0,0.0,11.0,85.6,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,59000.0,36.0,28.64,672.0,0.0,10.0,39.2,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16375.0,65000.0,36.0,21.1,672.0,1.0,13.0,83.6,0.0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,36000.0,36.0,9.47,697.0,0.0,7.0,61.2,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7200.0,20000.0,36.0,8.46,697.0,0.0,8.0,13.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8000.0,31000.0,36.0,5.03,692.0,0.0,5.0,47.6,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25500.0,58000.0,60.0,33.58,682.0,0.0,6.0,69.0,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13000.0,65200.0,36.0,18.96,667.0,0.0,12.0,87.0,1.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8400.0,32000.0,36.0,30.2,672.0,1.0,4.0,42.4,0.0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28975.0,60000.0,60.0,12.1,767.0,3.0,34.0,11.1,0.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,50000.0,36.0,8.03,672.0,2.0,13.0,13.1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9600.0,51000.0,36.0,20.6,687.0,4.0,20.0,35.8,1.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,78000.0,60.0,16.31,662.0,2.0,8.0,99.0,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29300.0,350000.0,60.0,9.93,677.0,0.0,11.0,74.8,0.0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7000.0,49000.0,36.0,33.63,662.0,0.0,25.0,66.8,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,90000.0,60.0,16.65,662.0,1.0,13.0,51.8,1.0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,57000.0,36.0,2.52,692.0,0.0,7.0,10.6,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24000.0,125000.0,60.0,23.29,717.0,1.0,15.0,33.8,0.0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28550.0,68000.0,60.0,29.51,677.0,4.0,20.0,70.7,0.0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,38000.0,60.0,36.91,722.0,0.0,14.0,44.1,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,81790.0,36.0,18.88,747.0,1.0,18.0,37.5,0.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9600.0,130000.0,36.0,13.46,672.0,3.0,5.0,31.0,1.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20000.0,72000.0,60.0,16.41,702.0,1.0,17.0,18.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12600.0,65000.0,36.0,30.58,667.0,0.0,12.0,68.9,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000.0,75000.0,60.0,23.23,682.0,0.0,15.0,94.3,0.0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,110000.0,60.0,19.75,662.0,0.0,16.0,69.0,0.0,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13000.0,120000.0,60.0,8.42,662.0,1.0,7.0,67.0,0.0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,71350.0,36.0,28.93,687.0,0.0,12.0,82.8,0.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20400.0,62000.0,60.0,34.67,712.0,0.0,13.0,59.7,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17000.0,37000.0,36.0,14.4,772.0,0.0,10.0,30.6,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16650.0,93000.0,36.0,14.26,712.0,0.0,7.0,64.3,0.0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,94000.0,36.0,16.92,667.0,1.0,13.0,36.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,190000.0,36.0,4.59,752.0,0.0,5.0,80.0,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,70000.0,36.0,20.74,672.0,0.0,14.0,49.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,101512.0,60.0,17.7,697.0,0.0,13.0,67.3,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24000.0,69000.0,60.0,29.38,697.0,0.0,13.0,77.8,0.0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,70000.0,36.0,25.49,742.0,1.0,14.0,31.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
